TimeStamp,Total particles (ug/m^3),PM10 particles (ug/m^3),PM2.5 particles (ug/m^3),PM1 particles (ug/m^3),Temperature (Celsius),Humidity (% RH),Wind Speed (mtr/sec),Wind Direction (degrees),GPS Coordinates
09/11/2014 05:45:00,15.2,11.3,4.86,1.33,0,0,0.4,165,"50.38639,-4.8804"
09/11/2014 06:00:00,47.8,28.8,6.93,1.64,0,0,0.5,160,"50.38639,-4.8804"
09/11/2014 06:15:00,46.7,28.3,6.56,1.48,0,0,0.4,160,"50.38639,-4.8804"
09/11/2014 06:30:00,40.5,22.3,4.99,1.13,0,0,0.5,160,"50.38639,-4.8804"
09/11/2014 06:45:00,14.8,9.7,3.81,1.05,0,0,0.9,155,"50.38639,-4.8804"
09/11/2014 07:00:00,39,20.8,5.37,1.31,0,0,0.2,155,"50.38639,-4.8804"
09/11/2014 07:15:00,18.6,13.2,5.52,1.43,0,0,0,155,"50.38639,-4.8804"
09/11/2014 07:30:00,31.4,21.3,7.66,1.93,0,0,0,155,"50.38639,-4.8804"
09/11/2014 07:45:00,36.3,23.2,8.03,1.93,0,0,0.2,155,"50.38639,-4.8804"
09/11/2014 08:00:00,29.5,19.8,7.18,1.72,0,0,0.1,155,"50.38639,-4.8804"
09/11/2014 08:15:00,52.6,31,8.22,1.94,0,0,0,155,"50.38639,-4.8804"
09/11/2014 08:30:00,57.6,30.8,7.86,1.97,0,0,0.1,155,"50.38639,-4.8804"
09/11/2014 08:45:00,21.4,15.6,6.36,1.59,0,0,0.2,145,"50.38639,-4.8804"
09/11/2014 09:00:00,19.1,15.6,7.36,2,0,0,0,145,"50.38639,-4.8804"
09/11/2014 09:15:00,12.5,10.2,5.48,1.52,0,0,0.4,145,"50.38639,-4.8804"
09/11/2014 09:30:00,7.4,6.8,4.3,1.19,0,0,0.7,95,"50.38639,-4.8804"
09/11/2014 09:45:00,7.8,7,4.84,1.25,0,0,0.1,85,"50.38639,-4.8804"
09/11/2014 10:00:00,10.7,9.9,6.32,1.63,0,0,0.2,85,"50.38639,-4.8804"
09/11/2014 10:15:00,14.5,12.7,6.56,1.82,0,0,0,55,"50.38639,-4.8804"
09/11/2014 10:30:00,14.5,12.3,6.33,1.62,0,0,0.4,120,"50.38639,-4.8804"
09/11/2014 10:45:00,13.6,11.9,6.52,1.88,0,0,0.3,155,"50.38639,-4.8804"
09/11/2014 11:00:00,13.7,11.8,6.69,1.83,0,0,1.2,140,"50.38639,-4.8804"
09/11/2014 11:15:00,11.1,9.9,7.18,2.26,0,0,0.4,125,"50.38639,-4.8804"
09/11/2014 11:30:00,13.8,12.6,8.46,2.33,0,0,0.5,140,"50.38639,-4.8804"
09/11/2014 11:45:00,13,12,7.51,1.93,0,0,1,120,"50.38639,-4.8804"
09/11/2014 12:00:00,15.1,14,8.96,2.2,0,0,2.2,120,"50.38639,-4.8804"
09/11/2014 12:15:00,12.8,11.5,7.12,1.79,0,0,1.5,135,"50.38639,-4.8804"
09/11/2014 12:30:00,8.4,7.5,4.59,1.21,0,0,0.9,120,"50.38639,-4.8804"
09/11/2014 12:45:00,9.8,8.8,5.17,1.42,0,0,1,125,"50.38639,-4.8804"
09/11/2014 13:00:00,12.1,11.1,7.22,2.22,0,0,2.2,115,"50.38639,-4.8804"
09/11/2014 13:15:00,9.3,8.7,5.88,1.63,0,0,2.8,120,"50.38639,-4.8804"
09/11/2014 13:30:00,11,10.1,6.97,2.18,0,0,0.9,145,"50.38639,-4.8804"
09/11/2014 13:45:00,10.9,9.2,5.91,2.02,0,0,1.3,160,"50.38639,-4.8804"
09/11/2014 14:00:00,12.2,10.4,6.31,1.7,0,0,1.1,155,"50.38639,-4.8804"
09/11/2014 14:15:00,17,14.3,8.32,2.5,0,0,0.5,160,"50.38639,-4.8804"
09/11/2014 14:30:00,14.1,12.7,8.35,2.29,0,0,2.1,130,"50.38639,-4.8804"
09/11/2014 14:45:00,18,15.4,10.12,3.21,0,0,0.7,125,"50.38639,-4.8804"
09/11/2014 15:00:00,23.8,19,10.63,3.26,0,0,0.8,140,"50.38639,-4.8804"
09/11/2014 15:15:00,14.8,13.4,8.22,2.38,0,0,1.3,150,"50.38639,-4.8804"
09/11/2014 15:30:00,18.5,16.3,10.78,3.78,0,0,1.2,150,"50.38639,-4.8804"
09/11/2014 15:45:00,19.5,17,11.19,4.28,0,0,1.3,115,"50.38639,-4.8804"
09/11/2014 16:00:00,15.4,13.2,7.86,2.05,0,0,0.8,130,"50.38639,-4.8804"
09/11/2014 16:15:00,14,12.6,5.77,1.41,0,0,0.3,100,"50.38639,-4.8804"
09/11/2014 16:30:00,18.4,16.4,8.81,3.25,0,0,0,100,"50.38639,-4.8804"
09/11/2014 16:45:00,19.5,17.2,11.5,4.7,0,0,0,100,"50.38639,-4.8804"
09/11/2014 17:00:00,20.8,18.6,11.65,4.98,0,0,0.2,100,"50.38639,-4.8804"
09/11/2014 17:15:00,27.9,22.5,11.4,4.19,0,0,1.3,145,"50.38639,-4.8804"
09/11/2014 17:30:00,25,20.8,9.87,3.13,0,0,1.3,145,"50.38639,-4.8804"
09/11/2014 17:45:00,24.3,20.2,9.37,2.81,0,0,1,160,"50.38639,-4.8804"
09/11/2014 18:00:00,22.8,19.1,9.47,2.83,0,0,1.1,150,"50.38639,-4.8804"
09/11/2014 18:15:00,21.5,18.5,9.23,2.74,0,0,1,150,"50.38639,-4.8804"
09/11/2014 18:30:00,21.3,19.1,9.98,3.76,0,0,1,150,"50.38639,-4.8804"
09/11/2014 18:45:00,21.6,17.8,8.82,2.91,0,0,1.2,125,"50.38639,-4.8804"
09/11/2014 19:00:00,21.7,18.2,9.01,3.48,0,0,0.7,130,"50.38639,-4.8804"
09/11/2014 19:15:00,27.7,24.5,12.99,6.66,0,0,0.8,150,"50.38639,-4.8804"
09/11/2014 19:30:00,23.3,19.3,9.5,3.12,0,0,0.8,145,"50.38639,-4.8804"
09/11/2014 19:45:00,22.6,18.2,9.42,2.79,0,0,0.5,165,"50.38639,-4.8804"
09/11/2014 20:00:00,24.4,19.8,9.94,3.43,0,0,0.2,145,"50.38639,-4.8804"
09/11/2014 20:15:00,22.1,19.1,9.37,3.19,0,0,0.3,145,"50.38639,-4.8804"
09/11/2014 20:30:00,25.2,21.4,9.32,3.05,0,0,0.1,145,"50.38639,-4.8804"
09/11/2014 20:45:00,23.1,20.3,8.56,2.4,0,0,0,145,"50.38639,-4.8804"
09/11/2014 21:00:00,27,23.7,10.63,4.32,0,0,0.1,145,"50.38639,-4.8804"
09/11/2014 21:15:00,26.3,22.7,9.99,3.21,0,0,0.1,135,"50.38639,-4.8804"
09/11/2014 21:30:00,24.6,21.2,8.91,2.56,0,0,0.2,140,"50.38639,-4.8804"
09/11/2014 21:45:00,25.8,21.6,9.96,3.32,0,0,0,150,"50.38639,-4.8804"
09/11/2014 22:00:00,25,22.1,10.72,3.82,0,0,0.2,150,"50.38639,-4.8804"
09/11/2014 22:15:00,33.9,26.5,10.66,3.11,0,0,0.4,150,"50.38639,-4.8804"
09/11/2014 22:30:00,29.7,24.8,11.16,3.37,0,0,0.3,150,"50.38639,-4.8804"
09/11/2014 22:45:00,44.4,31.5,11.7,3.55,0,0,0.3,150,"50.38639,-4.8804"
09/11/2014 23:00:00,28.6,25,10.95,3.3,0,0,0.8,150,"50.38639,-4.8804"
09/11/2014 23:15:00,23.3,20.6,8.77,2.51,0,0,0.4,135,"50.38639,-4.8804"
09/11/2014 23:30:00,31,24.9,9.83,2.8,0,0,0.8,145,"50.38639,-4.8804"
09/11/2014 23:45:00,24.5,21.2,10.01,2.91,0,0,1.6,145,"50.38639,-4.8804"
10/11/2014 00:00:00,24.5,21.8,9.48,2.75,0,0,1.2,145,"50.38639,-4.8804"
10/11/2014 00:15:00,24.5,22.4,8.95,2.59,0,0,0.8,145,"50.38639,-4.8804"
10/11/2014 00:30:00,26.8,23.7,9.29,2.7,0,0,0.4,140,"50.38639,-4.8804"
10/11/2014 00:45:00,22.1,20,8.26,2.26,0,0,0.5,140,"50.38639,-4.8804"
10/11/2014 01:00:00,21.4,19.1,8.13,2.23,0,0,0.6,135,"50.38639,-4.8804"
10/11/2014 01:15:00,20.3,18.1,7.63,1.99,0,0,0.7,145,"50.38639,-4.8804"
10/11/2014 01:30:00,22.3,20.2,8.34,2.07,0,0,0.3,130,"50.38639,-4.8804"
10/11/2014 01:45:00,20.3,18.5,7.4,1.87,0,0,0.5,130,"50.38639,-4.8804"
10/11/2014 02:00:00,19.1,17.3,7.41,1.93,0,0,0.4,130,"50.38639,-4.8804"
10/11/2014 02:15:00,21.3,18.7,7.8,1.99,0,0,0.5,135,"50.38639,-4.8804"
10/11/2014 02:30:00,21.3,19,8.03,2.01,0,0,0.4,135,"50.38639,-4.8804"
10/11/2014 02:45:00,19.1,17.2,7.19,1.86,0,0,0.7,135,"50.38639,-4.8804"
10/11/2014 03:00:00,21.8,19.4,8.03,2.02,0,0,0.6,130,"50.38639,-4.8804"
10/11/2014 03:15:00,20,18.3,8.12,1.96,0,0,0.4,135,"50.38639,-4.8804"
10/11/2014 03:30:00,18.4,16.4,7.3,1.76,0,0,0.5,130,"50.38639,-4.8804"
10/11/2014 03:45:00,17,15.5,7.23,1.71,0,0,0.9,140,"50.38639,-4.8804"
10/11/2014 04:00:00,19.5,16.1,7.24,1.67,0,0,1,140,"50.38639,-4.8804"
10/11/2014 04:15:00,20.4,16.5,7.35,1.74,0,0,1.4,160,"50.38639,-4.8804"
10/11/2014 04:30:00,19.3,15.4,7.38,1.77,0,0,1.7,150,"50.38639,-4.8804"
10/11/2014 04:45:00,16.6,14.4,6.47,0.66,0,0,1.9,150,"50.38639,-4.8804"
10/11/2014 05:00:00,16,13.3,5.41,-0.52,0,0,1.7,155,"50.38639,-4.8804"
10/11/2014 05:15:00,15.9,14,7.62,1.78,0,0,1.8,150,"50.38639,-4.8804"
10/11/2014 05:30:00,18,15.8,8.03,1.88,0,0,1.8,155,"50.38639,-4.8804"
10/11/2014 05:45:00,15.8,14.3,7.66,1.82,0,0,1.9,150,"50.38639,-4.8804"
10/11/2014 06:00:00,13.4,12.4,7.08,1.69,0,0,2,150,"50.38639,-4.8804"
10/11/2014 06:15:00,13.3,12.3,6.84,1.64,0,0,2.1,165,"50.38639,-4.8804"
10/11/2014 06:30:00,12.7,11.5,6.66,1.54,0,0,2.1,150,"50.38639,-4.8804"
10/11/2014 06:45:00,12,11.2,6.59,1.53,0,0,2.2,150,"50.38639,-4.8804"
10/11/2014 07:00:00,12.8,11.4,6.49,1.5,0,0,2.4,155,"50.38639,-4.8804"
10/11/2014 07:15:00,11.9,11,6.56,1.53,0,0,3,165,"50.38639,-4.8804"
10/11/2014 07:30:00,14.1,12.1,6.69,1.53,0,0,2.9,175,"50.38639,-4.8804"
10/11/2014 07:45:00,13.1,11.4,6.56,1.49,0,0,2.8,175,"50.38639,-4.8804"
10/11/2014 08:00:00,13.9,11.8,6.6,1.53,0,0,2.9,175,"50.38639,-4.8804"
10/11/2014 08:15:00,12.5,11.2,6.5,1.53,0,0,3,170,"50.38639,-4.8804"
10/11/2014 08:30:00,11.3,10.1,6.09,1.39,0,0,2.9,170,"50.38639,-4.8804"
10/11/2014 08:45:00,10.8,9.7,6.15,1.45,0,0,2.9,165,"50.38639,-4.8804"
10/11/2014 09:00:00,10.7,9.8,6.24,1.58,0,0,2.8,175,"50.38639,-4.8804"
10/11/2014 09:15:00,10,9.3,6.18,1.55,0,0,3.1,175,"50.38639,-4.8804"
10/11/2014 09:30:00,9.4,8.7,6.04,1.54,0,0,3.7,175,"50.38639,-4.8804"
10/11/2014 09:45:00,6.9,6.5,4.85,1.19,0,0,4.8,175,"50.38639,-4.8804"
10/11/2014 10:00:00,8.6,8.1,5.61,1.21,0,0,3.3,175,"50.38639,-4.8804"
10/11/2014 10:15:00,8.7,8.1,5.76,1.35,0,0,3.1,175,"50.38639,-4.8804"
10/11/2014 10:30:00,6.9,6.6,4.95,1.26,0,0,3.4,175,"50.38639,-4.8804"
10/11/2014 10:45:00,6.5,6.1,4.55,1.2,0,0,3,175,"50.38639,-4.8804"
10/11/2014 11:00:00,7.8,7.4,5.65,1.44,0,0,3.9,175,"50.38639,-4.8804"
10/11/2014 11:15:00,8.3,7.9,6.19,1.48,0,0,4.6,175,"50.38639,-4.8804"
10/11/2014 11:30:00,10.2,9.6,7.16,1.71,0,0,5.2,185,"50.38639,-4.8804"
10/11/2014 11:45:00,11.4,10.7,7.55,1.82,0,0,5.3,175,"50.38639,-4.8804"
10/11/2014 12:00:00,10.9,10.4,7.75,1.85,0,0,5.9,175,"50.38639,-4.8804"
10/11/2014 12:15:00,10.8,10.3,7.38,1.77,0,0,6.3,185,"50.38639,-4.8804"
10/11/2014 12:30:00,10.1,9.8,7.42,1.79,0,0,6.1,175,"50.38639,-4.8804"
10/11/2014 12:45:00,10.7,10.1,7.46,1.81,0,0,6,175,"50.38639,-4.8804"
10/11/2014 13:00:00,12.5,11.7,7.92,1.97,0,0,4.8,185,"50.38639,-4.8804"
10/11/2014 13:15:00,11.5,11,7.86,1.95,0,0,5.1,185,"50.38639,-4.8804"
10/11/2014 13:30:00,13.2,11.9,8.65,2.15,0,0,5,185,"50.38639,-4.8804"
10/11/2014 13:45:00,12.9,12.3,8.83,2.16,0,0,5.1,185,"50.38639,-4.8804"
10/11/2014 14:00:00,13.2,12.6,9.02,2.22,0,0,4,185,"50.38639,-4.8804"
10/11/2014 14:15:00,13.8,12.9,8.85,2.22,0,0,4.6,185,"50.38639,-4.8804"
10/11/2014 14:30:00,13.2,12.4,8.78,2.23,0,0,4.5,185,"50.38639,-4.8804"
10/11/2014 14:45:00,12.1,11.6,8.56,2.23,0,0,4.6,185,"50.38639,-4.8804"
10/11/2014 15:00:00,12.6,12.1,8.83,2.35,0,0,5.4,185,"50.38639,-4.8804"
10/11/2014 15:15:00,14,13.1,8.88,2.2,0,0,5.4,175,"50.38639,-4.8804"
10/11/2014 15:30:00,15.1,14.4,8.87,2.26,0,0,4.4,180,"50.38639,-4.8804"
10/11/2014 15:45:00,19.2,17.9,9.7,2.4,0,0,4.5,185,"50.38639,-4.8804"
10/11/2014 16:00:00,23.5,21.4,10.29,2.5,0,0,4.9,195,"50.38639,-4.8804"
10/11/2014 16:15:00,25.6,24,10.72,2.59,0,0,5.3,185,"50.38639,-4.8804"
10/11/2014 16:30:00,28.9,27,11.24,2.95,0,0,4.6,185,"50.38639,-4.8804"
10/11/2014 16:45:00,25,23.3,10.07,2.37,0,0,5,185,"50.38639,-4.8804"
10/11/2014 17:00:00,24.7,22.9,10.39,2.46,0,0,5.3,185,"50.38639,-4.8804"
10/11/2014 17:15:00,24.6,22.6,10.64,2.5,0,0,5.8,185,"50.38639,-4.8804"
10/11/2014 17:30:00,16.8,15.2,8.19,1.94,0,0,7.1,185,"50.38639,-4.8804"
10/11/2014 17:45:00,19.3,18,8.86,2.13,0,0,6.4,185,"50.38639,-4.8804"
10/11/2014 18:00:00,20.3,19.2,9.35,2.35,0,0,5,185,"50.38639,-4.8804"
10/11/2014 18:15:00,19.6,18.4,8.86,2.32,0,0,5.4,185,"50.38639,-4.8804"
10/11/2014 18:30:00,11.5,10.8,5.71,1.77,0,0,5.5,185,"50.38639,-4.8804"
10/11/2014 18:45:00,10.7,10.3,5.85,1.87,0,0,7,185,"50.38639,-4.8804"
10/11/2014 19:00:00,12.7,11.9,7.01,2.14,0,0,7.5,185,"50.38639,-4.8804"
10/11/2014 19:15:00,11.1,10.7,6.84,2.31,0,0,7.9,185,"50.38639,-4.8804"
10/11/2014 19:30:00,9.8,9.4,6.18,2.2,0,0,7.6,175,"50.38639,-4.8804"
10/11/2014 19:45:00,17,15.9,8.85,2.84,0,0,5.7,175,"50.38639,-4.8804"
10/11/2014 20:00:00,18.3,17.4,9.73,2.79,0,0,6.1,175,"50.38639,-4.8804"
10/11/2014 20:15:00,18,17.2,10.05,2.96,0,0,6.1,175,"50.38639,-4.8804"
10/11/2014 20:30:00,17.1,16.4,9.24,2.71,0,0,5.8,175,"50.38639,-4.8804"
10/11/2014 20:45:00,18.4,17.6,9.29,2.56,0,0,6.5,175,"50.38639,-4.8804"
10/11/2014 21:00:00,18,17.2,8.82,2.4,0,0,5.9,175,"50.38639,-4.8804"
10/11/2014 21:15:00,19.2,18.3,9.27,2.63,0,0,5.8,175,"50.38639,-4.8804"
10/11/2014 21:30:00,20.3,19.2,9.65,2.59,0,0,5.7,175,"50.38639,-4.8804"
10/11/2014 21:45:00,21.1,19.8,9.79,2.88,0,0,4.8,175,"50.38639,-4.8804"
10/11/2014 22:00:00,17.8,16.9,9.35,3.29,0,0,5.1,175,"50.38639,-4.8804"
10/11/2014 22:15:00,11.7,10.7,5.58,1.68,0,0,5.2,175,"50.38639,-4.8804"
10/11/2014 22:30:00,11.9,11,5.44,1.6,0,0,4.4,175,"50.38639,-4.8804"
10/11/2014 22:45:00,10.8,10.1,5.36,1.54,0,0,4.7,180,"50.38639,-4.8804"
10/11/2014 23:00:00,12,11.2,5.48,1.58,0,0,3.8,180,"50.38639,-4.8804"
10/11/2014 23:15:00,11.9,11,4.65,1.38,0,0,3.1,185,"50.38639,-4.8804"
10/11/2014 23:30:00,11.7,10.3,3.89,1.23,0,0,2.5,175,"50.38639,-4.8804"
10/11/2014 23:45:00,9.4,8.6,3.21,1.07,0,0,2.1,180,"50.38639,-4.8804"
11/11/2014 00:00:00,8.75,7.85,3.09,1,0,0,1.9,177.5,"50.38639,-4.8804"
11/11/2014 00:15:00,8.1,7.1,2.97,0.93,0,0,1.7,175,"50.38639,-4.8804"
11/11/2014 00:30:00,8,7.3,3.01,0.95,0,0,2.2,165,"50.38639,-4.8804"
11/11/2014 00:45:00,9.7,8.3,3.11,0.94,0,0,1.9,150,"50.38639,-4.8804"
11/11/2014 01:00:00,9.4,8.1,3.22,0.94,0,0,2.4,170,"50.38639,-4.8804"
11/11/2014 01:15:00,9,7.8,2.89,0.85,0,0,1.9,165,"50.38639,-4.8804"
11/11/2014 01:30:00,13.8,12.1,3.84,1.02,0,0,1.7,170,"50.38639,-4.8804"
11/11/2014 01:45:00,17.7,15.4,4.8,1.26,0,0,1.7,175,"50.38639,-4.8804"
11/11/2014 02:00:00,19.6,17.6,5.51,1.5,0,0,1.9,175,"50.38639,-4.8804"
11/11/2014 02:15:00,19.4,17.4,5.69,1.54,0,0,2.1,175,"50.38639,-4.8804"
11/11/2014 02:30:00,21.9,19.3,6.25,1.74,0,0,1.8,185,"50.38639,-4.8804"
11/11/2014 02:45:00,24.7,22,7.53,2,0,0,1.5,185,"50.38639,-4.8804"
11/11/2014 03:00:00,26.7,24.1,7.9,2.11,0,0,2,180,"50.38639,-4.8804"
11/11/2014 03:15:00,32,28,7.91,2.07,0,0,1.3,175,"50.38639,-4.8804"
11/11/2014 03:30:00,30.1,26.7,8.46,2.23,0,0,1.5,175,"50.38639,-4.8804"
11/11/2014 03:45:00,30.5,27.7,9.13,2.29,0,0,1.5,175,"50.38639,-4.8804"
11/11/2014 04:00:00,21.8,19.8,7.29,2.03,0,0,0.8,170,"50.38639,-4.8804"
11/11/2014 04:15:00,29.2,25.9,8.62,2.15,0,0,0.6,170,"50.38639,-4.8804"
11/11/2014 04:30:00,33.4,29.8,8.99,2.21,0,0,1.4,160,"50.38639,-4.8804"
11/11/2014 04:45:00,29.8,26.7,8.19,2.11,0,0,1,180,"50.38639,-4.8804"
11/11/2014 05:00:00,26.1,23.8,7.64,2,0,0,1.1,175,"50.38639,-4.8804"
11/11/2014 05:15:00,26.5,22.8,6.63,1.32,0,0,0.3,165,"50.38639,-4.8804"
11/11/2014 05:30:00,27,24.4,7.5,1.55,0,0,1,170,"50.38639,-4.8804"
11/11/2014 05:45:00,30,27.1,8.8,1.84,0,0,1,180,"50.38639,-4.8804"
11/11/2014 06:00:00,30.1,27.5,9.45,1.9,0,0,1.3,170,"50.38639,-4.8804"
11/11/2014 06:15:00,28.6,26.2,10.7,2.62,0,0,1.4,165,"50.38639,-4.8804"
11/11/2014 06:30:00,27.4,25,11.27,2.66,0,0,1.6,175,"50.38639,-4.8804"
11/11/2014 06:45:00,34.9,30.6,11.43,2.74,0,0,0.9,165,"50.38639,-4.8804"
11/11/2014 07:00:00,30.9,28.2,11.51,2.73,0,0,1.5,165,"50.38639,-4.8804"
11/11/2014 07:15:00,32.9,29.4,11.77,2.77,0,0,1.4,175,"50.38639,-4.8804"
11/11/2014 07:30:00,24.2,21.8,9.12,2.7,0,0,1.8,175,"50.38639,-4.8804"
11/11/2014 07:45:00,27.2,24.7,9.65,2.56,0,0,2.1,180,"50.38639,-4.8804"
11/11/2014 08:00:00,20.5,19,7.98,2.17,0,0,1.9,185,"50.38639,-4.8804"
11/11/2014 08:15:00,21.7,19.9,7.99,2.23,0,0,2,185,"50.38639,-4.8804"
11/11/2014 08:30:00,18.5,17.1,7.52,2.15,0,0,1.5,180,"50.38639,-4.8804"
11/11/2014 08:45:00,11.7,10.2,5.48,1.66,0,0,1.3,205,"50.38639,-4.8804"
11/11/2014 09:00:00,14.2,13.1,6.41,1.8,0,0,1.9,175,"50.38639,-4.8804"
11/11/2014 09:15:00,22.6,20.9,9.38,2.39,0,0,2.9,180,"50.38639,-4.8804"
11/11/2014 09:30:00,19.9,18.6,9.1,2.4,0,0,2.9,185,"50.38639,-4.8804"
11/11/2014 09:45:00,16.7,15.5,8.01,2.16,0,0,2.8,185,"50.38639,-4.8804"
11/11/2014 10:00:00,14.4,13.6,7.35,1.97,0,0,2.2,185,"50.38639,-4.8804"
11/11/2014 10:15:00,16,14.9,8.03,2.13,0,0,3.2,200,"50.38639,-4.8804"
11/11/2014 10:30:00,14.9,13.8,7.65,2.15,0,0,2,195,"50.38639,-4.8804"
11/11/2014 10:45:00,12.7,11.1,5.81,1.68,0,0,2.7,175,"50.38639,-4.8804"
11/11/2014 11:00:00,9.4,9,5.16,1.44,0,0,4.8,180,"50.38639,-4.8804"
11/11/2014 11:15:00,7.5,6.5,3.83,1.12,0,0,3.6,175,"50.38639,-4.8804"
11/11/2014 11:30:00,8.1,7.5,4.09,1.21,0,0,3.8,175,"50.38639,-4.8804"
11/11/2014 11:45:00,13.1,12.2,5.86,1.61,0,0,3.3,175,"50.38639,-4.8804"
11/11/2014 12:00:00,13.7,12.7,6.04,1.81,0,0,3.2,180,"50.38639,-4.8804"
11/11/2014 12:15:00,9.5,8.4,4.3,1.33,0,0,3.7,175,"50.38639,-4.8804"
11/11/2014 12:30:00,7.9,7.3,3.62,1.07,0,0,3.3,185,"50.38639,-4.8804"
11/11/2014 12:45:00,7.1,6.6,3.42,1.18,0,0,2.9,175,"50.38639,-4.8804"
11/11/2014 13:00:00,8.1,7.5,3.58,1.14,0,0,3.5,180,"50.38639,-4.8804"
11/11/2014 13:15:00,7.9,7.1,3.29,1.04,0,0,3.4,175,"50.38639,-4.8804"
11/11/2014 13:30:00,6.9,6.3,4.16,1.27,0,0,3.2,175,"50.38639,-4.8804"
11/11/2014 13:45:00,5.7,5.3,3.85,0.98,0,0,3.7,175,"50.38639,-4.8804"
11/11/2014 14:00:00,3.9,3.2,2.35,0.65,0,0,3.6,175,"50.38639,-4.8804"
11/11/2014 14:15:00,3.9,3.6,2.78,0.71,0,0,3.4,175,"50.38639,-4.8804"
11/11/2014 14:30:00,5.3,4.9,3.41,0.87,0,0,3.3,175,"50.38639,-4.8804"
11/11/2014 14:45:00,6,5.6,3.91,0.97,0,0,2.7,175,"50.38639,-4.8804"
11/11/2014 15:00:00,5.8,5.1,3.29,0.84,0,0,3.1,170,"50.38639,-4.8804"
11/11/2014 15:15:00,5.9,5.1,3.05,0.76,0,0,2.5,175,"50.38639,-4.8804"
11/11/2014 15:30:00,5.6,4.8,2.62,0.6,0,0,2.6,170,"50.38639,-4.8804"
11/11/2014 15:45:00,3.8,3.2,1.76,0.38,0,0,3,175,"50.38639,-4.8804"
11/11/2014 16:00:00,2.9,2.7,1.55,0.37,0,0,3.1,175,"50.38639,-4.8804"
11/11/2014 16:15:00,2.9,2.4,1.56,0.54,0,0,3.1,170,"50.38639,-4.8804"
11/11/2014 16:30:00,2.8,2.3,1.32,0.38,0,0,2.9,175,"50.38639,-4.8804"
11/11/2014 16:45:00,3.8,3,1.57,0.5,0,0,2.3,165,"50.38639,-4.8804"
11/11/2014 17:00:00,5.5,4.5,2.26,0.82,0,0,1.8,175,"50.38639,-4.8804"
11/11/2014 17:15:00,5.8,4.9,2.52,0.97,0,0,2.2,175,"50.38639,-4.8804"
11/11/2014 17:30:00,5.4,4.3,2.09,0.65,0,0,2.3,175,"50.38639,-4.8804"
11/11/2014 17:45:00,5.5,4.7,2.32,0.7,0,0,2.3,175,"50.38639,-4.8804"
11/11/2014 18:00:00,5.3,4.7,2.32,0.64,0,0,2.2,175,"50.38639,-4.8804"
11/11/2014 18:15:00,7.3,5.7,3.09,1.02,0,0,2.1,175,"50.38639,-4.8804"
11/11/2014 18:30:00,6.2,5.6,3.11,0.85,0,0,1.8,180,"50.38639,-4.8804"
11/11/2014 18:45:00,7.7,6.8,3.67,1.08,0,0,2,175,"50.38639,-4.8804"
11/11/2014 19:00:00,10.4,9.6,6.33,2.29,0,0,1.9,175,"50.38639,-4.8804"
11/11/2014 19:15:00,8.3,7.2,3.81,0.94,0,0,1.8,180,"50.38639,-4.8804"
11/11/2014 19:30:00,8.9,8.2,4.2,1.17,0,0,2.3,175,"50.38639,-4.8804"
11/11/2014 19:45:00,7.7,7.1,3.57,0.81,0,0,3,175,"50.38639,-4.8804"
11/11/2014 20:00:00,9,8.4,4.71,0.97,0,0,2.4,170,"50.38639,-4.8804"
11/11/2014 20:15:00,11.2,10.2,5.39,1.22,0,0,2,175,"50.38639,-4.8804"
11/11/2014 20:30:00,13.5,12,5.47,1.39,0,0,1.9,195,"50.38639,-4.8804"
11/11/2014 20:45:00,11.3,10.4,4.34,1.04,0,0,2.3,185,"50.38639,-4.8804"
11/11/2014 21:00:00,9.4,8.8,3.98,0.88,0,0,2.7,180,"50.38639,-4.8804"
11/11/2014 21:15:00,13.2,11.9,5.25,1.17,0,0,2.8,180,"50.38639,-4.8804"
11/11/2014 21:30:00,13,12,6.38,1.56,0,0,3.1,175,"50.38639,-4.8804"
11/11/2014 21:45:00,8.1,7.6,4.91,1.12,0,0,4.2,185,"50.38639,-4.8804"
11/11/2014 22:00:00,6.3,5.9,3.91,0.83,0,0,4.2,175,"50.38639,-4.8804"
11/11/2014 22:15:00,6.4,5.7,3.59,0.83,0,0,4.6,175,"50.38639,-4.8804"
11/11/2014 22:30:00,7.2,6.6,4.04,0.87,0,0,4.2,175,"50.38639,-4.8804"
11/11/2014 22:45:00,7.8,7.1,4.29,0.89,0,0,4,185,"50.38639,-4.8804"
11/11/2014 23:00:00,8.3,7.6,4.29,0.88,0,0,4.1,175,"50.38639,-4.8804"
11/11/2014 23:15:00,7.1,6.6,4.26,0.88,0,0,4.8,175,"50.38639,-4.8804"
11/11/2014 23:30:00,7.6,7.2,4.73,0.99,0,0,4.2,175,"50.38639,-4.8804"
11/11/2014 23:45:00,6.4,6,4.02,0.89,0,0,4.5,175,"50.38639,-4.8804"
12/11/2014 00:00:00,6.5,6.1,4.06,0.9,0,0,4.5,175,"50.38639,-4.8804"
12/11/2014 00:15:00,6.6,6.2,4.1,0.9,0,0,4.5,175,"50.38639,-4.8804"
12/11/2014 00:30:00,6.4,6,3.95,0.89,0,0,4.1,165,"50.38639,-4.8804"
12/11/2014 00:45:00,6,5.6,3.93,0.86,0,0,4.7,175,"50.38639,-4.8804"
12/11/2014 01:00:00,5.6,5.1,3.6,0.8,0,0,4.9,175,"50.38639,-4.8804"
